,x_coordinate,y_coordinate
0,1891857.0,874399.0
1,1889456.0,884364.0
2,1891889.0,883171.0
3,1891831.0,883579.0
4,1892068.0,882780.0
5,1894390.0,886000.0
6,1897055.0,884405.0
7,1886215.0,890784.0
8,1887499.0,884441.0
9,1900614.0,881164.0
10,1895000.0,882790.0
11,1891830.0,883316.0
12,1892381.0,889142.0
13,1866905.0,891511.0
14,1906146.0,866851.0
15,1891900.0,886186.0
16,1902382.0,879817.0
17,1890279.0,891974.0
18,1888747.0,887606.0
19,1889476.0,874431.0
20,1880811.0,874603.0
21,1880863.0,874633.0
22,1880415.0,874798.0
23,1866560.0,893915.0
24,1896601.0,887009.0
25,1889823.0,877436.0
26,1866905.0,891511.0
27,1884704.0,884410.0
28,1894218.0,885734.0
29,1866560.0,893915.0
30,1892662.0,877856.0
31,1878573.0,896989.0
32,1866560.0,893915.0
33,1890161.0,887540.0
34,1892618.0,881991.0
35,1911094.0,870615.0
36,1889436.0,879285.0
37,1897319.0,871514.0
38,1884737.0,892566.0
39,1891105.0,885480.0
40,1899834.0,886398.0
41,1901877.0,867192.0
42,1878559.0,895598.0
43,1897980.0,885134.0
44,1894175.0,873618.0
45,1882446.0,885590.0
46,1906986.0,876711.0
47,1884748.0,895103.0
48,1881129.0,874507.0
49,1890248.0,884149.0
50,1898972.0,885047.0
51,1883987.0,888101.0
52,1882529.0,897573.0
53,1886204.0,888358.0
54,1901351.0,874627.0
55,1889051.0,876511.0
56,1888297.0,885604.0
57,1889051.0,876511.0
58,1892673.0,880720.0
59,1887832.0,876591.0
60,1893659.0,875720.0
61,1898134.0,892518.0
62,1892645.0,873312.0
63,1878284.0,891697.0
64,1884678.0,893859.0
65,1894390.0,886000.0
66,1889433.0,878648.0
67,1880345.0,884408.0
69,1895854.0,883336.0
70,1880345.0,884408.0
71,1895854.0,883336.0
72,1867036.0,893752.0
73,1880125.0,885834.0
74,1905020.0,867302.0
75,1908894.0,871546.0
76,1892629.0,884878.0
77,1876103.0,876165.0
78,1877464.0,892989.0
79,1897447.0,885492.0
80,1867036.0,893752.0
81,1866560.0,893915.0
82,1893659.0,875720.0
83,1880811.0,874603.0
84,1889433.0,878648.0
85,1876833.0,897773.0
86,1900785.0,871490.0
87,1898396.0,885132.0
88,1878327.0,890862.0
89,1889433.0,878648.0
90,1889433.0,878648.0
91,1885902.0,888419.0
92,1888235.0,885137.0
93,1887322.0,885967.0
94,1889433.0,878648.0
95,1902135.0,883119.0
96,1876931.0,900707.0
97,1887463.0,886027.0
98,1877098.0,895125.0
99,1855932.0,882415.0
100,1888561.0,883645.0
101,1896879.0,888399.0
102,1897283.0,866828.0
103,1902126.0,870438.0
104,1899131.0,871528.0
105,1890580.0,885558.0
106,1899513.0,871496.0
107,1884749.0,880807.0
108,1903809.0,875741.0
109,1904170.0,874782.0
110,1906100.0,883508.0
111,1878561.0,886429.0
112,1866905.0,891511.0
113,1886265.0,878668.0
114,1912576.0,880725.0
115,1866905.0,891511.0
116,1887878.0,885890.0
117,1888297.0,885699.0
118,1888297.0,885604.0
119,1879308.0,884411.0
120,1897280.0,892730.0
121,1891373.0,890188.0
122,1895856.0,883946.0
123,1890176.0,883639.0
124,1891904.0,887129.0
125,1888673.0,886381.0
126,1888661.0,883591.0
127,1908262.0,872238.0
128,1890667.0,884369.0
129,1877885.0,898736.0
130,1887340.0,897849.0
131,1901361.0,872080.0
132,1888728.0,885294.0
133,1890267.0,884431.0
134,1892200.0,875749.0
135,1901180.0,882014.0
136,1887201.0,897999.0
137,1876361.0,899220.0
138,1897821.0,879347.0
139,1903506.0,886846.0
140,1891005.0,875450.0
141,1878704.0,888447.0
142,1889051.0,876511.0
143,1899295.0,851191.0
144,1902127.0,881177.0
145,1905496.0,852227.0
146,1895795.0,883574.0
147,1903506.0,886871.0
148,1879349.0,884471.0
149,1890566.0,892683.0
150,1895754.0,873026.0
151,1890463.0,882846.0
152,1888237.0,887060.0
153,1879308.0,884411.0
154,1894390.0,886000.0
155,1875968.0,888398.0
156,1854797.0,892581.0
157,1877847.0,890348.0
158,1897296.0,868602.0
159,1892679.0,882321.0
160,1895845.0,885202.0
161,1874580.0,893800.0
162,1898978.0,886492.0
163,1860994.0,873435.0
164,1888922.0,885961.0
165,1876350.0,893043.0
166,1866905.0,891511.0
167,1866905.0,891511.0
168,1867036.0,893752.0
169,1878555.0,884444.0
170,1900642.0,864078.0
171,1891507.0,875229.0
172,1878555.0,884444.0
173,1886237.0,875783.0
174,1877296.0,889878.0
175,1895633.0,885203.0
176,1883867.0,881168.0
177,1887449.0,843575.0
178,1866560.0,893915.0
179,1894390.0,886000.0
180,1892195.0,874607.0
182,1883713.0,894207.0
183,1866905.0,891511.0
184,1900776.0,879593.0
185,1863942.0,878228.0
186,1894832.0,889145.0
187,1876225.0,893103.0
188,1900604.0,870848.0
189,1883264.0,871813.0
190,1892597.0,876505.0
191,1884557.0,891583.0
192,1888238.0,885862.0
193,1893939.0,885149.0
194,1902123.0,880345.0
195,1883264.0,871813.0
196,1885113.0,874504.0
197,1872890.0,872411.0
198,1896136.0,871512.0
199,1882227.0,876620.0
200,1895422.0,887580.0
201,1866560.0,893915.0
202,1892674.0,880990.0
203,1861022.0,872494.0
204,1889051.0,876511.0
205,1897145.0,871567.0
207,1893907.0,883565.0
208,1855450.0,873195.0
209,1891842.0,886490.0
210,1891039.0,876433.0
211,1891794.0,873590.0
212,1893236.0,885212.0
213,1878167.0,890863.0
214,1881568.0,884831.0
215,1887849.0,885965.0
216,1897683.0,890519.0
217,1892615.0,881116.0
218,1888678.0,887785.0
219,1892658.0,876737.0
220,1866560.0,893915.0
221,1885470.0,891141.0
222,1890247.0,889976.0
223,1877672.0,891334.0
224,1883428.0,892380.0
225,1892592.0,875364.0
226,1884557.0,891583.0
227,1901474.0,866909.0
228,1894325.0,884415.0
229,1893835.0,875874.0
230,1885557.0,891945.0
231,1901601.0,888407.0
232,1892068.0,882780.0
233,1910206.0,882875.0
234,1889942.0,881262.0
235,1878555.0,884444.0
236,1883479.0,872916.0
237,1883153.0,884397.0
238,1897301.0,890461.0
239,1878729.0,894876.0
240,1866905.0,891511.0
241,1905199.0,877385.0
242,1871925.0,842267.0
243,1900803.0,870475.0
244,1881225.0,884040.0
245,1888669.0,885498.0
246,1892627.0,884368.0
247,1894591.0,879176.0
248,1888561.0,883645.0
249,1888561.0,883645.0
250,1888669.0,885498.0
251,1909190.0,871356.0
252,1898969.0,884358.0
253,1903541.0,886705.0
254,1908595.0,880279.0
255,1902028.0,862411.0
256,1900972.0,869711.0
257,1889466.0,886605.0
258,1889051.0,876511.0
259,1900883.0,863411.0
260,1895783.0,880396.0
261,1900883.0,863411.0
262,1889463.0,884434.0
263,1891794.0,873590.0
264,1888297.0,885699.0
265,1886272.0,880383.0
266,1890255.0,882053.0
267,1893421.0,884719.0
268,1890037.0,877435.0
269,1898205.0,881173.0
270,1888297.0,885699.0
271,1889838.0,884372.0
272,1914044.0,869505.0
273,1877552.0,875279.0
274,1889433.0,878648.0
275,1887084.0,885181.0
276,1888678.0,887785.0
277,1884803.0,893943.0
278,1890792.0,878962.0
279,1890050.0,884371.0
280,1887084.0,885181.0
281,1891801.0,875477.0
282,1893469.0,876522.0
283,1889476.0,887543.0
284,1891836.0,885175.0
285,1888298.0,885835.0
286,1881225.0,884040.0
287,1854743.0,885124.0
288,1890267.0,884431.0
289,1897319.0,871514.0
290,1891399.0,878295.0
291,1891904.0,887129.0
292,1889451.0,883132.0
293,1885526.0,884449.0
294,1889451.0,883132.0
295,1887084.0,885181.0
296,1902174.0,878029.0
297,1888297.0,885699.0
298,1890247.0,883997.0
299,1887878.0,885702.0
300,1878568.0,888751.0
301,1878568.0,888751.0
302,1907421.0,879982.0
303,1844064.0,880891.0
304,1894215.0,884713.0
305,1882010.0,896127.0
306,1891013.0,877438.0
307,1888238.0,885930.0
308,1888237.0,885727.0
309,1890247.0,883997.0
310,1855110.0,874313.0
311,1890176.0,883639.0
312,1888238.0,885862.0
313,1888910.0,883644.0
314,1888238.0,885862.0
315,1888297.0,885699.0
316,1893008.0,877437.0
317,1888267.0,865698.0
318,1894973.0,875872.0
319,1878534.0,888388.0
320,1877599.0,895759.0
321,1897319.0,871514.0
322,1902171.0,865193.0
323,1884121.0,894463.0
324,1878564.0,887220.0
325,1889011.0,885228.0
326,1899061.0,890068.0
327,1884690.0,880962.0
328,1887878.0,885702.0
329,1891399.0,878295.0
330,1880459.0,892533.0
331,1881201.0,886533.0
332,1888674.0,886684.0
333,1867036.0,893752.0
334,1905199.0,877385.0
335,1901988.0,883536.0
336,1890934.0,871596.0
337,1880172.0,892228.0
338,1894577.0,881978.0
339,1894390.0,886000.0
340,1894675.0,875498.0
341,1899995.0,871554.0
342,1891013.0,877438.0
343,1888306.0,887177.0
344,1888250.0,886781.0
345,1866905.0,891511.0
346,1889687.0,886810.0
347,1893052.0,881983.0
348,1893421.0,884719.0
349,1867036.0,893752.0
350,1889476.0,874431.0
351,1866905.0,891511.0
352,1869375.0,882281.0
353,1866905.0,891511.0
354,1892606.0,878799.0
355,1866905.0,891511.0
356,1895481.0,874520.0
357,1866905.0,891511.0
358,1907312.0,866836.0
359,1889450.0,881264.0
360,1893307.0,889544.0
361,1866905.0,891511.0
362,1878650.0,898686.0
363,1866905.0,891511.0
364,1874613.0,894422.0
365,1891889.0,883171.0
366,1866560.0,893915.0
367,1893463.0,884359.0
368,1889011.0,885228.0
369,1889409.0,889917.0
370,1893421.0,884719.0
371,1893421.0,884719.0
372,1893421.0,884719.0
373,1879991.0,897049.0
374,1888474.0,885230.0
375,1875816.0,863776.0
376,1889422.0,875839.0
377,1881932.0,882697.0
378,1889705.0,881263.0
379,1910021.0,884925.0
380,1856370.0,874282.0
381,1888561.0,883645.0
382,1894717.0,881977.0
383,1880868.0,894100.0
384,1884801.0,893483.0
385,1895029.0,874691.0
386,1885584.0,891214.0
387,1889766.0,884433.0
388,1885519.0,888421.0
389,1900579.0,887335.0
390,1881568.0,884831.0
391,1883992.0,883168.0
392,1892671.0,880071.0
393,1866905.0,891511.0
394,1876053.0,883661.0
395,1883997.0,890512.0
396,1875932.0,874778.0
397,1880642.0,896138.0
398,1912576.0,880725.0
399,1893481.0,884732.0
400,1895209.0,871839.0
401,1866560.0,893915.0
402,1891111.0,886981.0
403,1866371.0,897507.0
404,1882172.0,878500.0
405,1897063.0,885990.0
406,1889051.0,876511.0
407,1900883.0,863411.0
408,1889051.0,876511.0
409,1898972.0,885047.0
410,1890271.0,888402.0
411,1886761.0,890524.0
412,1886752.0,882006.0
413,1888910.0,883644.0
414,1888314.0,887368.0
415,1888298.0,885835.0
416,1888296.0,885359.0
417,1891026.0,882844.0
418,1900799.0,863505.0
419,1889051.0,876511.0
420,1894390.0,886000.0
421,1893390.0,876830.0
422,1882592.0,881052.0
423,1898416.0,882359.0
424,1889872.0,883640.0
425,1882293.0,880626.0
426,1890037.0,888403.0
427,1884675.0,874566.0
428,1895847.0,881512.0
429,1879699.0,879478.0
430,1866905.0,891511.0
431,1901474.0,866909.0
432,1895103.0,875935.0
433,1884564.0,887622.0
434,1888238.0,885862.0
435,1902134.0,882766.0
436,1897389.0,885944.0
437,1897374.0,871506.0
438,1896638.0,882763.0
439,1898560.0,886422.0
440,1894799.0,876148.0
441,1914184.0,879354.0
442,1860547.0,877154.0
443,1894209.0,887964.0
444,1891876.0,879527.0
445,1889276.0,893088.0
446,1892330.0,885155.0
447,1889898.0,884372.0
448,1905342.0,868645.0
449,1901981.0,879517.0
450,1895802.0,871513.0
451,1887876.0,885178.0
452,1887084.0,885181.0
453,1879751.0,885630.0
454,1890440.0,884430.0
455,1891798.0,874844.0
456,1902121.0,869101.0
457,1898186.0,886740.0
458,1908673.0,883279.0
459,1860769.0,877690.0
460,1891815.0,879350.0
461,1886204.0,888358.0
462,1890247.0,884073.0
463,1890665.0,883638.0
464,1900193.0,881166.0
465,1887086.0,885899.0
466,1897311.0,870468.0
467,1898975.0,885733.0
468,1905397.0,871097.0
469,1900558.0,884351.0
470,1874640.0,893697.0
471,1891808.0,877611.0
472,1892637.0,886761.0
473,1904538.0,871649.0
474,1879327.0,874943.0
475,1891794.0,873584.0
476,1897311.0,870468.0
477,1881391.0,896949.0
478,1898623.0,881514.0
479,1898183.0,885946.0
480,1889587.0,885166.0
481,1866560.0,893915.0
482,1871589.0,877148.0
483,1889051.0,876511.0
484,1856430.0,874245.0
485,1873514.0,889898.0
486,1878824.0,895568.0
487,1888237.0,887060.0
488,1867036.0,893752.0
489,1884401.0,891995.0
490,1865746.0,891599.0
491,1893143.0,888387.0
492,1894275.0,884774.0
493,1891912.0,889153.0
494,1897771.0,884342.0
495,1895942.0,885141.0
496,1895047.0,879396.0
497,1900614.0,883456.0
498,1879349.0,884471.0
499,1896975.0,880856.0
500,1888267.0,865698.0
501,1890637.0,884369.0
502,1892623.0,883197.0
503,1898957.0,881176.0
504,1887914.0,887183.0
505,1905392.0,876786.0
506,1866560.0,893915.0
507,1892579.0,871727.0
508,1886323.0,878130.0
509,1884781.0,888717.0
510,1891876.0,879527.0
511,1888485.0,885963.0
512,1889068.0,871605.0
513,1884744.0,894324.0
514,1889068.0,871605.0
515,1878608.0,882542.0
516,1889412.0,873503.0
517,1885514.0,888744.0
518,1871491.0,877088.0
519,1889264.0,876450.0
520,1887378.0,889195.0
521,1895856.0,883946.0
522,1863847.0,872015.0
523,1891844.0,887168.0
524,1897368.0,880787.0
525,1884748.0,895281.0
526,1889464.0,878752.0
527,1884782.0,888792.0
528,1889463.0,884434.0
529,1891876.0,879527.0
530,1888485.0,885963.0
531,1888485.0,885963.0
532,1888238.0,885862.0
533,1892629.0,884721.0
534,1900883.0,863411.0
535,1889610.0,871602.0
536,1892144.0,889946.0
537,1889051.0,876511.0
538,1888238.0,885862.0
539,1897745.0,881486.0
540,1902017.0,888817.0
541,1889463.0,884434.0
542,1888238.0,885862.0
543,1888242.0,886456.0
544,1884738.0,878149.0
545,1893540.0,884358.0
546,1881201.0,882880.0
547,1901107.0,870773.0
548,1897416.0,877738.0
549,1898803.0,875555.0
550,1884782.0,888792.0
551,1894840.0,890813.0
552,1888677.0,887475.0
554,1890257.0,889184.0
555,1884693.0,881731.0
556,1879308.0,884411.0
557,1884756.0,862048.0
558,1894325.0,884415.0
559,1898941.0,877426.0
560,1897062.0,882124.0
561,1888238.0,885862.0
562,1888267.0,865698.0
563,1890223.0,884371.0
564,1891030.0,891122.0
565,1898125.0,887569.0
566,1888244.0,886927.0
567,1888240.0,887466.0
568,1878563.0,893444.0
569,1891801.0,875477.0
570,1889051.0,876511.0
571,1889059.0,876481.0
572,1899398.0,876686.0
573,1895385.0,872528.0
574,1888238.0,885930.0
575,1889517.0,884579.0
576,1888670.0,885875.0
577,1888592.0,883645.0
578,1881588.0,892382.0
579,1884664.0,874638.0
580,1888267.0,865696.0
581,1891793.0,873500.0
582,1889517.0,884579.0
583,1885514.0,888744.0
584,1900866.0,884391.0
585,1894076.0,882773.0
586,1891801.0,875477.0
587,1889415.0,871603.0
588,1911420.0,874420.0
589,1903099.0,868434.0
590,1892433.0,877457.0
591,1896594.0,885145.0
592,1892671.0,880179.0
593,1883756.0,901881.0
594,1888267.0,865698.0
595,1891948.0,878090.0
597,1891853.0,889633.0
598,1866905.0,891511.0
599,1889505.0,881634.0
600,1889051.0,876511.0
601,1867036.0,893752.0
602,1892613.0,880756.0
603,1886886.0,888355.0
604,1891808.0,877436.0
605,1887084.0,885181.0
606,1885483.0,881236.0
607,1895796.0,883946.0
608,1898678.0,877466.0
609,1884800.0,893262.0
610,1887858.0,880835.0
611,1888314.0,886634.0
612,1879991.0,897049.0
613,1897478.0,891315.0
614,1893438.0,873641.0
615,1892629.0,884752.0
616,1891043.0,884982.0
617,1891039.0,883995.0
618,1894254.0,884356.0
619,1892587.0,874032.0
620,1890440.0,884430.0
621,1891922.0,874535.0
622,1897062.0,882124.0
623,1894602.0,876148.0
624,1866560.0,893915.0
625,1878488.0,891405.0
626,1881521.0,878535.0
627,1885516.0,889334.0
628,1884258.0,894782.0
629,1891846.0,871580.0
630,1891826.0,882316.0
631,1897356.0,868570.0
632,1891826.0,882316.0
633,1896526.0,869847.0
634,1897365.0,869670.0
635,1906194.0,878106.0
636,1884800.0,893262.0
637,1893659.0,875720.0
638,1866193.0,889811.0
639,1893997.0,873481.0
640,1888238.0,885862.0
641,1891818.0,880093.0
642,1894390.0,886000.0
643,1892949.0,886797.0
644,1891826.0,882316.0
645,1866560.0,893915.0
646,1866560.0,893915.0
647,1881224.0,881359.0
648,1915667.0,878958.0
649,1877125.0,898683.0
650,1891834.0,884387.0
651,1889253.0,885227.0
652,1889538.0,889568.0
653,1896877.0,887983.0
654,1891112.0,887133.0
655,1866905.0,891511.0
656,1888237.0,885536.0
657,1885470.0,880126.0
658,1888238.0,885930.0
659,1890223.0,884371.0
660,1893540.0,884358.0
661,1889476.0,887543.0
662,1891876.0,879527.0
663,1883991.0,889182.0
664,1889051.0,876511.0
665,1901065.0,882014.0
666,1889051.0,876511.0
667,1884457.0,895375.0
668,1888407.0,885963.0
669,1889051.0,876511.0
670,1908533.0,877392.0
671,1884664.0,874522.0
672,1893540.0,884358.0
673,1887876.0,885178.0
674,1898532.0,872602.0
675,1889838.0,884372.0
676,1888516.0,885963.0
677,1888293.0,884567.0
678,1889838.0,884372.0
679,1889898.0,884372.0
680,1892624.0,883561.0
681,1884803.0,893943.0
682,1886098.0,890725.0
683,1890024.0,883580.0
684,1888234.0,884805.0
685,1887084.0,885181.0
686,1888297.0,885699.0
687,1885507.0,887192.0
688,1900866.0,884391.0
689,1897778.0,870846.0
690,1867036.0,893752.0
691,1891875.0,879441.0
692,1895109.0,889620.0
693,1889587.0,885166.0
694,1907421.0,879982.0
695,1885484.0,881516.0
696,1879526.0,877382.0
697,1893371.0,872053.0
698,1891037.0,883400.0
699,1893138.0,886005.0
700,1872890.0,872411.0
701,1888485.0,885963.0
702,1885962.0,882009.0
703,1890242.0,882671.0
704,1876919.0,891269.0
705,1887084.0,885181.0
706,1893485.0,885691.0
707,1901750.0,876496.0
708,1898919.0,871943.0
709,1893391.0,877114.0
710,1888267.0,865698.0
711,1879891.0,895155.0
712,1899427.0,864196.0
713,1889051.0,876511.0
714,1884180.0,888366.0
715,1902150.0,870701.0
716,1897324.0,866859.0
717,1899360.0,887534.0
718,1889410.0,872898.0
719,1897319.0,871514.0
720,1890463.0,882846.0
721,1895060.0,882637.0
722,1891728.0,885950.0
723,1872887.0,872215.0
724,1901355.0,885112.0
725,1904543.0,875907.0
726,1889423.0,874546.0
727,1893777.0,876371.0
728,1907644.0,866303.0
729,1885982.0,891265.0
730,1884684.0,872260.0
731,1895532.0,885140.0
732,1909304.0,869214.0
733,1901152.0,885121.0
734,1891757.0,887534.0
735,1880447.0,884073.0
736,1894390.0,886000.0
737,1894390.0,886000.0
738,1902159.0,874133.0
739,1888238.0,885862.0
740,1880065.0,885733.0
741,1897494.0,876716.0
742,1902125.0,870120.0
743,1903131.0,876491.0
744,1858257.0,872985.0
745,1895664.0,890030.0
746,1906553.0,873165.0
747,1890778.0,885557.0
748,1884800.0,893262.0
749,1878553.0,892050.0
750,1890778.0,885557.0
751,1900640.0,870926.0
752,1884800.0,893262.0
753,1900152.0,871553.0
754,1893372.0,872062.0
755,1884801.0,893483.0
756,1903612.0,880362.0
757,1891856.0,874346.0
758,1883988.0,882369.0
760,1878138.0,895458.0
761,1866905.0,891511.0
762,1884631.0,895732.0
763,1878138.0,895458.0
764,1899270.0,882754.0
765,1887163.0,889968.0
766,1864683.0,892303.0
767,1899766.0,884546.0
768,1867036.0,893752.0
769,1881988.0,892626.0
770,1881169.0,893584.0
771,1879687.0,877416.0
772,1866905.0,891511.0
773,1894180.0,875176.0
774,1896988.0,886782.0
775,1900673.0,887559.0
776,1902089.0,871422.0
777,1892480.0,877487.0
778,1889051.0,876511.0
779,1892617.0,881581.0
780,1895770.0,877257.0
781,1913334.0,870777.0
782,1889051.0,876511.0
783,1866905.0,891511.0
784,1879309.0,893348.0
785,1883938.0,890802.0
786,1882918.0,891984.0
787,1878566.0,887858.0
788,1893469.0,876522.0
789,1911129.0,880578.0
790,1888267.0,865698.0
791,1865746.0,891599.0
792,1892204.0,876892.0
793,1884773.0,886551.0
794,1884709.0,881281.0
795,1896988.0,886782.0
796,1889436.0,879285.0
797,1888238.0,885862.0
798,1888407.0,885963.0
799,1900760.0,883600.0
800,1891706.0,886010.0
801,1887909.0,878503.0
802,1900524.0,875031.0
803,1898160.0,880196.0
804,1877984.0,894164.0
805,1899440.0,884396.0
806,1883148.0,891393.0
807,1889051.0,876511.0
808,1900699.0,863601.0
809,1888407.0,885963.0
810,1902089.0,871422.0
811,1907118.0,870476.0
812,1888238.0,885862.0
813,1891856.0,874188.0
814,1896927.0,881969.0
815,1889051.0,876511.0
816,1913334.0,870777.0
817,1880406.0,884073.0
818,1883209.0,891571.0
819,1892589.0,874489.0
820,1890249.0,884377.0
821,1891041.0,884344.0
822,1890098.0,890768.0
823,1899466.0,872211.0
824,1885371.0,888361.0
825,1891820.0,880670.0
826,1907118.0,870476.0
827,1895770.0,877257.0
828,1879693.0,896238.0
829,1896644.0,884347.0
830,1896644.0,884347.0
831,1867036.0,893752.0
832,1897383.0,884362.0
833,1877228.0,887050.0
834,1884004.0,892324.0
835,1885459.0,899561.0
836,1896951.0,875542.0
837,1879648.0,885997.0
838,1907742.0,872042.0
839,1892583.0,872833.0
840,1866905.0,891511.0
841,1866905.0,891511.0
842,1897121.0,885197.0
843,1902447.0,876150.0
845,1888267.0,865696.0
846,1891536.0,889815.0
847,1878564.0,887220.0
848,1900152.0,871553.0
849,1885592.0,893174.0
850,1890632.0,882845.0
851,1895367.0,879021.0
852,1902432.0,884385.0
853,1898443.0,890012.0
854,1887084.0,885181.0
855,1909933.0,876703.0
856,1885107.0,882469.0
857,1894276.0,884972.0
858,1864009.0,892521.0
859,1900542.0,873426.0
860,1889449.0,882416.0
861,1865375.0,889075.0
862,1899440.0,884396.0
863,1890899.0,877492.0
864,1896089.0,886725.0
865,1894840.0,890813.0
866,1883037.0,884398.0
867,1884910.0,883659.0
868,1892580.0,871807.0
869,1892483.0,878088.0
870,1882416.0,891574.0
871,1878606.0,882023.0
872,1866560.0,893915.0
873,1866905.0,891511.0
874,1866560.0,893915.0
875,1896955.0,867911.0
876,1890993.0,872471.0
877,1884807.0,894879.0
878,1888292.0,887695.0
879,1889404.0,871599.0
880,1889051.0,876511.0
881,1874576.0,883076.0
882,1878609.0,882803.0
883,1892648.0,888824.0
884,1891834.0,884387.0
885,1892655.0,876064.0
886,1881421.0,874799.0
887,1892939.0,877426.0
888,1884402.0,892322.0
889,1902125.0,880879.0
890,1866905.0,891511.0
891,1897094.0,883554.0
892,1889433.0,878648.0
893,1893072.0,880969.0
894,1895856.0,883946.0
895,1888297.0,885699.0
896,1884545.0,888843.0
897,1890250.0,884714.0
898,1891876.0,879527.0
899,1890024.0,883640.0
900,1898574.0,883420.0
901,1904655.0,867849.0
902,1883480.0,873059.0
903,1880755.0,882822.0
904,1891918.0,890009.0
905,1867036.0,893752.0
906,1884755.0,892375.0
907,1896638.0,882763.0
908,1888416.0,896781.0
909,1898760.0,881171.0
910,1874721.0,879035.0
911,1892658.0,876737.0
912,1880500.0,878449.0
913,1896424.0,886724.0
914,1894390.0,886000.0
915,1888238.0,885862.0
916,1888238.0,885862.0
917,1884340.0,891775.0
918,1888238.0,885862.0
919,1888238.0,885862.0
920,1889052.0,884375.0
921,1888297.0,885699.0
922,1888238.0,885862.0
923,1897789.0,882293.0
924,1899919.0,876838.0
925,1891808.0,877611.0
926,1891837.0,885348.0
927,1889838.0,884372.0
928,1887084.0,885181.0
929,1878609.0,882803.0
930,1866560.0,893915.0
931,1889051.0,876511.0
932,1897354.0,868341.0
933,1867232.0,881144.0
934,1892272.0,878995.0
935,1877541.0,891094.0
936,1889872.0,883640.0
937,1898236.0,884134.0
938,1900542.0,873426.0
939,1893540.0,884358.0
940,1877891.0,900062.0
941,1895856.0,883946.0
942,1913711.0,870162.0
943,1885902.0,888419.0
944,1877422.0,890185.0
945,1878556.0,892429.0
946,1886886.0,888355.0
947,1878332.0,890862.0
948,1855488.0,885459.0
949,1891808.0,877611.0
950,1884453.0,877041.0
951,1891922.0,874535.0
952,1900523.0,876324.0
953,1895306.0,877478.0
954,1866905.0,891511.0
955,1889476.0,887543.0
956,1900803.0,870475.0
957,1888297.0,885699.0
958,1894304.0,877818.0
959,1898242.0,885613.0
960,1891088.0,892047.0
961,1894178.0,874486.0
962,1901569.0,880429.0
963,1909500.0,877355.0
964,1893417.0,883585.0
965,1893647.0,888859.0
966,1899023.0,887505.0
967,1896591.0,884360.0
968,1878618.0,895453.0
969,1878560.0,877175.0
970,1891918.0,890009.0
971,1883533.0,904910.0
972,1897434.0,887511.0
973,1884340.0,891775.0
974,1899040.0,887040.0
975,1900949.0,871550.0
976,1898972.0,885047.0
977,1898521.0,871705.0
978,1889456.0,884228.0
979,1888298.0,885767.0
980,1888297.0,885699.0
981,1893540.0,884358.0
982,1887084.0,885181.0
983,1889838.0,884372.0
984,1895635.0,890060.0
985,1889872.0,883640.0
986,1894577.0,881978.0
987,1896997.0,874051.0
988,1882897.0,882504.0
990,1889051.0,876511.0
991,1857284.0,873706.0
992,1887148.0,886356.0
993,1878570.0,896610.0
994,1890176.0,883639.0
995,1890176.0,883639.0
996,1890176.0,883639.0
997,1888238.0,885862.0
998,1891792.0,873304.0
999,1877891.0,900062.0
